eta,mu,layers,neurons,offline,error_function,train_mean,train_std,test_mean,test_std
0.3,0.7,4,8,0,0,0.766211,0.0571475,0.771072,0.0504709
0.3,0.7,4,8,0,1,0.119725,0.0184046,0.165957,0.0214307
0.3,0.7,4,8,1,0,1.26441,0.0411303,1.2708,0.0425587
0.3,0.7,4,8,1,1,0.818248,0.0428519,0.822422,0.0434712
0.3,0.7,4,16,0,0,0.458694,0.0438078,0.506095,0.0368886
0.3,0.7,4,16,0,1,0.0308162,0.00338909,0.136155,0.0173887
0.3,0.7,4,16,1,0,1.32321,0.0365884,1.30946,0.0381768
0.3,0.7,4,16,1,1,0.784093,0.0937944,0.788897,0.083883
0.3,0.7,4,24,0,0,0.231588,0.030038,0.346727,0.0252851
0.3,0.7,4,24,0,1,0.0141072,0.00298975,0.128161,0.00680641
0.3,0.7,4,24,1,0,1.24076,0.104254,1.24899,0.09771
0.3,0.7,4,24,1,1,0.790485,0.0524965,0.790594,0.0527176
0.3,0.7,4,32,0,0,0.167754,0.0148131,0.311441,0.0364404
0.3,0.7,4,32,0,1,0.00587526,0.00153255,0.134006,0.00999488
0.3,0.7,4,32,1,1,0.797356,0.063498,0.802579,0.0590105
0.3,0.7,5,4,0,0,0.833276,7.80728e-05,0.833251,6.90929e-05
0.3,0.7,5,4,0,1,0.29836,0.000357108,0.298364,0.000301697
0.3,0.7,5,4,1,0,1.53277,0.000671021,1.53277,0.000671085
0.3,0.7,5,4,1,1,0.864313,0.0175284,0.865193,0.0166495
0.3,0.7,5,8,0,0,0.831763,0.00138677,0.831584,0.00189072
0.3,0.7,5,8,0,1,0.18459,0.0223873,0.207697,0.017547
0.3,0.7,5,8,1,0,1.41683,0.0646989,1.41146,0.0597588
0.3,0.7,5,8,1,1,0.824377,0.0461127,0.82466,0.0518704
0.3,0.7,5,16,0,0,0.654979,0.103733,0.670684,0.0940378
0.3,0.7,5,16,0,1,0.0341492,0.00443222,0.171155,0.0345868
0.3,0.7,5,16,1,0,1.42106,0.0790574,1.4245,0.0756984
0.3,0.7,5,16,1,1,0.785169,0.0252438,0.777161,0.0203624
0.3,0.7,5,24,0,0,0.342727,0.0804231,0.429231,0.0428506
0.3,0.7,5,24,0,1,0.0105897,0.00202194,0.1666,0.0227422
0.3,0.7,5,24,1,0,1.3619,0.0886874,1.35028,0.083301
0.3,0.7,5,24,1,1,0.828296,0.0235804,0.830769,0.0308686
0.3,0.7,5,32,0,0,0.2246,0.0435375,0.371125,0.0209468
0.3,0.7,5,32,0,1,0.00445744,0.00168463,0.156222,0.0251951
0.3,0.7,5,32,1,0,1.39179,0.054006,1.38782,0.0579269
0.3,0.7,5,32,1,1,0.804496,0.0442786,0.795735,0.0446465
0.3,0.9,2,4,0,0,0.491545,0.0464504,0.511044,0.0535036
0.3,0.9,2,4,0,1,0.085562,0.0110737,0.135743,0.0105636
0.3,0.9,2,4,1,0,1.15009,0.0747312,1.14211,0.067312
0.3,0.9,2,4,1,1,0.803225,0.0373846,0.788463,0.0400317
0.3,0.9,2,8,0,0,0.269359,0.0205277,0.337714,0.0123602
0.3,0.9,2,8,0,1,0.0454111,0.00264137,0.102608,0.0107305
0.3,0.9,2,8,1,0,1.10183,0.0591883,1.11138,0.0560327
0.3,0.9,2,8,1,1,0.687074,0.0468029,0.693341,0.0436374
0.3,0.9,2,16,0,0,0.16008,0.0101499,0.271607,0.0267255
0.3,0.9,2,16,0,1,0.0218719,0.00188782,0.105532,0.0118183
0.3,0.9,2,16,1,0,0.850047,0.0486958,0.860437,0.0624031
0.3,0.9,2,16,1,1,0.744606,0.0332761,0.748129,0.0378933
0.3,0.9,2,24,0,0,0.122068,0.00672962,0.268378,0.0161018
0.3,0.9,2,24,0,1,0.0123923,0.00128796,0.116718,0.00606752
0.3,0.9,2,24,1,0,0.890475,0.144396,0.920039,0.155963
0.3,0.9,2,24,1,1,0.834995,0.0848887,0.835868,0.0755833
0.3,0.9,2,32,0,0,0.112053,0.0165643,0.256746,0.0162663
0.3,0.9,2,32,0,1,0.00868467,0.00144329,0.109963,0.00806071
0.3,0.9,2,32,1,0,1.01137,0.088525,1.02196,0.110012
0.3,0.9,2,32,1,1,0.891864,0.0663405,0.894398,0.0633773
0.3,0.9,3,4,0,0,0.703849,0.0188115,0.711503,0.0145893
0.3,0.9,3,4,0,1,0.1347,0.0293122,0.175625,0.0304757
0.3,0.9,3,4,1,0,1.3265,0.131413,1.32818,0.107604
0.3,0.9,3,4,1,1,0.773647,0.0633367,0.77511,0.0673112
0.3,0.9,3,8,0,0,0.497349,0.0405803,0.514403,0.0520086
0.3,0.9,3,8,0,1,0.0517308,0.00324562,0.116004,0.0126584
0.3,0.9,3,8,1,0,1.27926,0.0532903,1.28084,0.0469751
0.3,0.9,3,8,1,1,0.840315,0.0487764,0.843315,0.0528018
0.3,0.9,3,16,0,0,0.26594,0.0278883,0.368844,0.0326908
0.3,0.9,3,16,0,1,0.0234477,0.00295412,0.117533,0.0146057
0.3,0.9,3,16,1,0,1.18251,0.0759881,1.17587,0.0709939
0.3,0.9,3,16,1,1,0.760073,0.0529089,0.76703,0.0487618
0.3,0.9,3,24,0,0,0.153381,0.0241447,0.278352,0.0226655
0.3,0.9,3,24,0,1,0.0102947,0.00193279,0.120416,0.00790369
0.3,0.9,3,24,1,0,1.22844,0.130118,1.22387,0.129052
0.3,0.9,3,24,1,1,0.72378,0.044589,0.723178,0.0385547
0.3,0.9,3,32,0,0,0.134435,0.0115063,0.259941,0.0161692
0.3,0.9,3,32,0,1,0.00544054,0.00108818,0.123094,0.00633378
0.3,0.9,3,32,1,0,1.26386,0.0885251,1.28154,0.0914345
0.3,0.9,3,32,1,1,0.853893,0.0759105,0.868404,0.0787241
0.3,0.9,4,4,0,0,0.830093,0.0026312,0.830655,0.00236244
0.3,0.9,4,4,0,1,0.202527,0.0078425,0.225267,0.00567889
0.3,0.9,4,4,1,0,1.32801,0.146879,1.32672,0.142801
0.3,0.9,4,4,1,1,0.83469,0.0220283,0.825162,0.0277624
0.3,0.9,4,8,0,0,0.750192,0.056405,0.757752,0.0465115
0.3,0.9,4,8,0,1,0.105428,0.0206487,0.161695,0.0233105
0.3,0.9,4,8,1,0,1.32672,0.13019,1.32365,0.132344
0.3,0.9,4,8,1,1,0.825313,0.0330715,0.818577,0.0311997
0.3,0.9,4,16,0,0,0.400778,0.0358712,0.467867,0.0313959
0.3,0.9,4,16,0,1,0.0265569,0.00318136,0.140781,0.0186545
0.3,0.9,4,16,1,0,1.31723,0.0597694,1.32361,0.0663214
0.3,0.9,4,16,1,1,0.81966,0.0844374,0.817462,0.0987381
0.3,0.9,4,24,0,0,0.196709,0.0246417,0.329737,0.025625
0.3,0.9,4,24,0,1,0.0115496,0.00247114,0.13281,0.00732927
0.3,0.9,4,24,1,0,1.34192,0.049763,1.32696,0.0602955
0.3,0.9,4,24,1,1,0.778638,0.0619093,0.779647,0.0572031
0.3,0.9,4,32,0,0,0.143255,0.0129291,0.30634,0.0349661
0.3,0.9,4,32,0,1,0.00451721,0.00115243,0.139865,0.0110425
0.3,0.9,4,32,1,0,1.34245,0.05145,1.32743,0.0421863
0.3,0.9,4,32,1,1,0.858315,0.0456523,0.858105,0.0353818
0.3,0.9,5,4,0,0,0.833269,8.08232e-05,0.833244,7.08471e-05
0.3,0.9,5,4,0,1,0.298111,0.000803822,0.29814,0.000688758
0.3,0.9,5,4,1,0,1.54175,0.000384754,1.54175,0.000382069
0.3,0.9,5,4,1,1,0.893611,0.0018728,0.893618,0.00186367
0.3,0.9,5,8,0,0,0.831248,0.00207856,0.830999,0.00272747
0.3,0.9,5,8,0,1,0.161611,0.0219548,0.195849,0.0212509
0.3,0.9,5,8,1,0,1.49795,0.0348237,1.4985,0.0352748
0.3,0.9,5,8,1,1,0.832168,0.0279858,0.832233,0.0310887
0.3,0.9,5,16,0,0,0.599428,0.101769,0.628328,0.088777
0.3,0.9,5,16,0,1,0.0288393,0.00370448,0.175819,0.0347594
0.3,0.9,5,16,1,0,1.43234,0.0967613,1.42306,0.0952286
0.3,0.9,5,16,1,1,0.791757,0.0468707,0.794727,0.0454252
0.3,0.9,5,24,0,0,0.292351,0.0797033,0.40481,0.040069
0.3,0.9,5,24,0,1,0.00876986,0.00178535,0.172668,0.023263
0.3,0.9,5,24,1,0,1.34811,0.0879436,1.32852,0.0783388
0.3,0.9,5,24,1,1,0.834059,0.0438639,0.818566,0.0620429
0.3,0.9,5,32,0,0,0.190613,0.0369497,0.365012,0.0241631
0.3,0.9,5,32,0,1,0.0037722,0.00138766,0.158981,0.0236159
0.3,0.9,5,32,1,0,1.50583,0.0753632,1.49412,0.0891515
0.3,0.9,5,32,1,1,0.866315,0.0519429,0.868617,0.057185
0.5,0.5,2,4,0,0,0.421487,0.0604914,0.464819,0.0667257
0.5,0.5,2,4,0,1,0.0751224,0.0112611,0.137052,0.0115895
0.5,0.5,2,4,1,0,1.2362,0.0531781,1.24521,0.0420279
0.5,0.5,2,4,1,1,0.852706,0.0333306,0.851282,0.036176
0.5,0.5,2,8,0,0,0.215026,0.016582,0.313082,0.00971537
0.5,0.5,2,8,0,1,0.0379361,0.000762727,0.104925,0.0114448
0.5,0.5,2,8,1,0,1.13731,0.0684899,1.13906,0.0650619
0.5,0.5,2,8,1,1,0.858846,0.0399515,0.850964,0.0404286
0.5,0.5,2,16,0,0,0.13043,0.00957479,0.263425,0.0257942
0.5,0.5,2,16,0,1,0.0164945,0.00152052,0.110524,0.0107468
0.5,0.5,2,16,1,0,1.09499,0.0557022,1.11895,0.0753959
0.5,0.5,2,16,1,1,0.831126,0.0688602,0.828744,0.0749545
0.5,0.5,2,24,0,0,0.0940242,0.00748397,0.262362,0.0176211
0.5,0.5,2,24,0,1,0.00800686,0.000729761,0.125489,0.00624373
0.5,0.5,2,24,1,0,1.1912,0.0988721,1.19005,0.085974
0.5,0.5,2,24,1,1,0.848232,0.05846,0.853498,0.069011
0.5,0.5,2,32,0,0,0.0872121,0.0127415,0.25213,0.0122549
0.5,0.5,2,32,0,1,0.00541332,0.00107707,0.11651,0.00822419
0.5,0.5,2,32,1,1,0.987048,0.0606279,0.969938,0.0460633
0.5,0.5,3,4,0,0,0.658474,0.0224037,0.676815,0.0201402
0.5,0.5,3,4,0,1,0.118343,0.0254577,0.172966,0.0320885
0.5,0.5,3,4,1,0,1.37416,0.100068,1.37417,0.112738
0.5,0.5,3,4,1,1,0.873909,0.049216,0.873147,0.0494187
0.5,0.5,3,8,0,0,0.391836,0.0425202,0.4342,0.0591912
0.5,0.5,3,8,0,1,0.0423257,0.00346718,0.117498,0.0118953
0.5,0.5,3,8,1,0,1.36988,0.0746577,1.38602,0.0646808
0.5,0.5,3,8,1,1,0.855371,0.0356835,0.851749,0.0417494
0.5,0.5,3,16,0,0,0.183536,0.016107,0.326692,0.0202534
0.5,0.5,3,16,0,1,0.0163535,0.00236608,0.124211,0.0153476
0.5,0.5,3,16,1,0,1.2544,0.0483407,1.23204,0.0412706
0.5,0.5,3,16,1,1,0.822445,0.0480937,0.82523,0.043977
0.5,0.5,3,24,0,0,0.110294,0.0152778,0.271484,0.0190289
0.5,0.5,3,24,0,1,0.0060973,0.00150135,0.131133,0.0114906
0.5,0.5,3,24,1,0,1.27668,0.0689567,1.28329,0.047995
0.5,0.5,3,24,1,1,0.819784,0.0530359,0.812888,0.0609528
0.5,0.5,3,32,0,0,0.107137,0.0187463,0.269182,0.0188505
0.5,0.5,3,32,0,1,0.00306879,0.000632121,0.132157,0.00614011
0.5,0.5,3,32,1,0,1.35824,0.0760353,1.36788,0.0717496
0.5,0.5,3,32,1,1,0.931402,0.0593722,0.926826,0.0551688
0.5,0.5,4,4,0,0,0.821932,0.0121943,0.822997,0.0117189
0.5,0.5,4,4,0,1,0.175072,0.00480042,0.21783,0.00658092
0.5,0.5,4,4,1,0,1.37453,0.0848645,1.36897,0.0896797
0.5,0.5,4,4,1,1,0.870827,0.0306511,0.868123,0.0327029
0.5,0.5,4,8,0,0,0.675879,0.0423514,0.691983,0.0228173
0.5,0.5,4,8,0,1,0.0781975,0.013728,0.157695,0.0150824
0.5,0.5,4,8,1,0,1.42903,0.0548179,1.43043,0.0539515
0.5,0.5,4,8,1,1,0.888343,0.0228878,0.886407,0.0262508
0.5,0.5,4,16,0,0,0.265505,0.0144971,0.399964,0.021298
0.5,0.5,4,16,0,1,0.018611,0.00300061,0.152701,0.0202945
0.5,0.5,4,16,1,0,1.40898,0.0510448,1.40625,0.0609522
0.5,0.5,4,16,1,1,0.865149,0.0401443,0.86572,0.0485572
0.5,0.5,4,24,0,0,0.138477,0.0196858,0.316248,0.0358645
0.5,0.5,4,24,0,1,0.00678507,0.00141563,0.146092,0.0101084
0.5,0.5,4,24,1,0,1.38604,0.0530247,1.37536,0.0558949
0.5,0.5,4,24,1,1,0.844912,0.0453166,0.832603,0.0486006
0.5,0.5,4,32,0,0,0.109746,0.010835,0.305437,0.033744
0.5,0.5,4,32,0,1,0.00230397,0.000472358,0.151,0.0137308
0.5,0.5,4,32,1,0,1.55478,0.0472006,1.55175,0.0495549
0.5,0.5,4,32,1,1,0.895605,0.0552094,0.893147,0.0615008
0.5,0.5,5,4,0,0,0.833247,9.26801e-05,0.833223,7.91031e-05
0.5,0.5,5,4,0,1,0.283468,0.0296425,0.286564,0.0233137
0.5,0.5,5,4,1,0,1.56088,0.000217247,1.56088,0.000214699
0.5,0.5,5,4,1,1,0.933248,0.00175244,0.933252,0.00174922
0.5,0.5,5,8,0,0,0.825868,0.0113143,0.825396,0.0124497
0.5,0.5,5,8,0,1,0.11762,0.0243121,0.194491,0.0283222
0.5,0.5,5,8,1,0,1.44827,0.108617,1.44769,0.117153
0.5,0.5,5,8,1,1,0.880357,0.0296477,0.8784,0.0324158
0.5,0.5,5,16,0,0,0.442728,0.092125,0.524781,0.060705
0.5,0.5,5,16,0,1,0.0182818,0.00316438,0.193179,0.0357674
0.5,0.5,5,16,1,0,1.55018,0.0665163,1.55006,0.0672578
0.5,0.5,5,16,1,1,0.82418,0.0480778,0.822106,0.0507488
0.5,0.5,5,24,0,0,0.190657,0.0624176,0.3695,0.0374376
0.5,0.5,5,24,0,1,0.0050947,0.00149696,0.192175,0.0258693
0.5,0.5,5,24,1,0,1.49807,0.0891427,1.494,0.0901719
0.5,0.5,5,24,1,1,0.865615,0.0424018,0.867426,0.0440186
0.5,0.5,5,32,0,0,0.122562,0.0106249,0.357515,0.028094
0.5,0.5,5,32,0,1,0.00188849,0.000622062,0.171477,0.0244514
0.5,0.5,5,32,1,0,1.5616,0.0831545,1.55531,0.0826291
0.5,0.5,5,32,1,1,0.906315,0.0247837,0.905688,0.0252968
0.5,0.7,2,4,0,0,0.392178,0.0657472,0.446088,0.0713929
0.5,0.7,2,4,0,1,0.0721582,0.0114408,0.138836,0.0105042
0.5,0.7,2,4,1,0,1.30198,0.0178175,1.30639,0.0227952
0.5,0.7,2,4,1,1,0.897988,0.0223271,0.892813,0.0194216
0.5,0.7,2,8,0,0,0.196642,0.0143045,0.305439,0.00882914
0.5,0.7,2,8,0,1,0.0349649,0.000964185,0.106808,0.011302
0.5,0.7,2,8,1,0,1.20847,0.101591,1.19775,0.111662
0.5,0.7,2,8,1,1,0.865534,0.0625121,0.87267,0.0583064
0.5,0.7,2,16,0,0,0.1199,0.01009,0.260421,0.025627
0.5,0.7,2,16,0,1,0.0142751,0.00136999,0.112504,0.0111617
0.5,0.7,2,16,1,0,1.21106,0.0585246,1.19537,0.0559249
0.5,0.7,2,16,1,1,0.852633,0.0930334,0.854653,0.0907332
0.5,0.7,2,24,0,0,0.083361,0.00675668,0.260322,0.0191806
0.5,0.7,2,24,0,1,0.00641983,0.00067069,0.129578,0.00623211
0.5,0.7,2,24,1,0,1.24488,0.0820926,1.24039,0.0704888
0.5,0.7,2,24,1,1,0.932322,0.0764443,0.915332,0.0860995
0.5,0.7,2,32,0,0,0.0773779,0.0111063,0.250691,0.0110853
0.5,0.7,2,32,0,1,0.00427289,0.000803275,0.1206,0.00970329
0.5,0.7,2,32,1,0,1.2232,0.118998,1.20749,0.13172
0.5,0.7,2,32,1,1,0.971596,0.0607471,0.941211,0.0669394
0.5,0.7,3,4,0,0,0.628937,0.0395164,0.654106,0.0361944
0.5,0.7,3,4,0,1,0.111477,0.0246809,0.167636,0.0340443
0.5,0.7,3,4,1,0,1.42424,0.0727668,1.43095,0.0685488
0.5,0.7,3,4,1,1,0.886672,0.021256,0.88516,0.0184681
0.5,0.7,3,8,0,0,0.340398,0.0414232,0.400638,0.0585232
0.5,0.7,3,8,0,1,0.0384101,0.00409269,0.118298,0.0099237
0.5,0.7,3,8,1,0,1.31882,0.0799568,1.31999,0.0782375
0.5,0.7,3,8,1,1,0.882271,0.0431514,0.882977,0.0312961
0.5,0.7,3,16,0,0,0.16047,0.0123763,0.321801,0.0191961
0.5,0.7,3,16,0,1,0.0138466,0.00222714,0.127247,0.0145113
0.5,0.7,3,16,1,0,1.38373,0.0195725,1.37331,0.0218083
0.5,0.7,3,16,1,1,0.852868,0.045415,0.841086,0.0467122
0.5,0.7,3,24,0,0,0.0978037,0.0139237,0.272703,0.0163708
0.5,0.7,3,24,0,1,0.00488448,0.0012682,0.135468,0.0138815
0.5,0.7,3,24,1,0,1.38668,0.0557961,1.3732,0.0597727
0.5,0.7,3,24,1,1,0.877578,0.0578506,0.871254,0.0580441
0.5,0.7,3,32,0,0,0.100398,0.0216189,0.276486,0.0211743
0.5,0.7,3,32,0,1,0.00239244,0.000460304,0.135355,0.00567018
0.5,0.7,3,32,1,0,1.46543,0.148386,1.4519,0.148679
0.5,0.7,3,32,1,1,0.918198,0.0470656,0.907483,0.051589
0.5,0.7,4,4,0,0,0.809816,0.0250749,0.812239,0.0230479
0.5,0.7,4,4,0,1,0.164706,0.00806814,0.21524,0.00970924
0.5,0.7,4,4,1,0,1.44234,0.0997347,1.43547,0.110854
0.5,0.7,4,4,1,1,0.918242,0.0332678,0.918949,0.0300614
0.5,0.7,4,8,0,0,0.636216,0.0477562,0.66059,0.0260758
0.5,0.7,4,8,0,1,0.0677068,0.00974576,0.157695,0.0124859
0.5,0.7,4,8,1,0,1.4111,0.0659005,1.40305,0.0642564
0.5,0.7,4,8,1,1,0.889842,0.0356517,0.894969,0.0309763
0.5,0.7,4,16,0,0,0.225567,0.0138648,0.385306,0.0232628
0.5,0.7,4,16,0,1,0.0153323,0.00304934,0.158321,0.0176811
0.5,0.7,4,16,1,0,1.43381,0.0738154,1.42764,0.0770934
0.5,0.7,4,16,1,1,0.86767,0.0406563,0.871367,0.0411899
