Eta,Mu,Layers,Neurons,Offline,Error Function,Train Mean,Train Std,Test Mean,Test Std
0.6905090601629359,0.9813420486843041,2,8,0,0,6.14424e-05,1.9122e-05,6.14424e-05,1.9122e-05
0.6930016630524953,0.9996997592736352,2,8,0,0,6.0466e-05,1.9205e-05,6.0466e-05,1.9205e-05
0.6749785619158162,0.9850968426858541,2,8,0,0,6.17993e-05,1.8995e-05,6.17993e-05,1.8995e-05
0.6924674980360094,0.9728332432579759,2,8,0,0,6.13302e-05,1.91816e-05,6.13302e-05,1.91816e-05
0.6956305596015258,0.9956145267069976,2,8,0,0,6.08392e-05,1.89569e-05,6.08392e-05,1.89569e-05
0.6795581339254878,0.9982005274114855,2,8,0,0,6.12396e-05,1.88818e-05,6.12396e-05,1.88818e-05
0.6980571451729143,0.9859568296724611,2,8,0,0,6.06636e-05,1.89692e-05,6.06636e-05,1.89692e-05
0.694876448548742,0.9650184400413315,2,8,0,0,6.12891e-05,1.89224e-05,6.12891e-05,1.89224e-05
0.6953971447356663,0.9811062226977931,2,8,0,0,6.10459e-05,1.90223e-05,6.10459e-05,1.90223e-05
0.6914760936104589,0.999809778076205,2,8,0,0,6.04895e-05,1.91785e-05,6.04895e-05,1.91785e-05
0.6733613818603793,0.9997002937372085,2,8,0,0,6.13316e-05,1.89405e-05,6.13316e-05,1.89405e-05
0.6996198974875762,0.9810821081509944,2,8,0,0,6.0626e-05,1.88917e-05,6.0626e-05,1.88917e-05
0.6982474745649905,0.9900930324172281,2,8,0,0,6.07547e-05,1.8874e-05,6.07547e-05,1.8874e-05
0.6984724465202953,0.9897214916616951,2,8,0,0,6.07199e-05,1.88719e-05,6.07199e-05,1.88719e-05
0.6954922961999855,0.9970387356891758,2,8,0,0,6.07892e-05,1.89503e-05,6.07892e-05,1.89503e-05
0.697834525279581,0.9930153632130647,2,8,0,0,6.07751e-05,1.89177e-05,6.07751e-05,1.89177e-05
0.6990538188881429,0.9837841756950579,2,8,0,0,6.05857e-05,1.8951e-05,6.05857e-05,1.8951e-05
0.6962233046675999,0.999319073700192,2,8,0,0,6.06763e-05,1.89363e-05,6.06763e-05,1.89363e-05
0.6999329529264935,0.9964867956203907,2,8,0,0,6.05091e-05,1.88655e-05,6.05091e-05,1.88655e-05
0.6999777444798564,0.9994868450592058,2,8,0,0,6.04802e-05,1.88836e-05,6.04802e-05,1.88836e-05
0.6976093100303561,0.9973974900966889,2,8,0,0,6.07058e-05,1.89237e-05,6.07058e-05,1.89237e-05
0.6962033356280869,0.9935672414382425,2,8,0,0,6.08644e-05,1.89695e-05,6.08644e-05,1.89695e-05
0.659042533300157,0.9958229578495507,2,8,0,0,6.20387e-05,1.93471e-05,6.20387e-05,1.93471e-05
0.6921069685622825,0.9946506747167864,2,8,0,0,6.04132e-05,1.95445e-05,6.04132e-05,1.95445e-05
0.6803670109970634,0.9974988746347965,2,8,0,0,6.1226e-05,1.88883e-05,6.1226e-05,1.88883e-05
0.6900048288218082,0.9954120102720284,2,8,0,0,6.07111e-05,1.92368e-05,6.07111e-05,1.92368e-05
0.6981892354373951,0.9982471090071107,2,8,0,0,6.06531e-05,1.89112e-05,6.06531e-05,1.89112e-05
0.6991170550053746,0.9996881596650732,2,8,0,0,6.05616e-05,1.88914e-05,6.05616e-05,1.88914e-05
0.6816839747548149,0.9879255175088916,2,8,0,0,6.15183e-05,1.90471e-05,6.15183e-05,1.90471e-05
0.694710455356761,0.9979292169511768,2,8,0,0,6.06186e-05,1.91009e-05,6.06186e-05,1.91009e-05
0.6997135305026493,0.9990485458999916,2,8,0,0,6.05108e-05,1.88892e-05,6.05108e-05,1.88892e-05
0.6966666922471397,0.9907169072989925,2,8,0,0,6.0907e-05,1.8946e-05,6.0907e-05,1.8946e-05
0.6988209636739817,0.9998355334375345,2,8,0,0,6.05834e-05,1.88919e-05,6.05834e-05,1.88919e-05
0.6945670818784143,0.997733732963635,2,8,0,0,6.06094e-05,1.91235e-05,6.06094e-05,1.91235e-05
0.6866684027495917,0.9986696203541553,2,8,0,0,6.09828e-05,1.89408e-05,6.09828e-05,1.89408e-05
0.6976730885171893,0.997503603521294,2,8,0,0,6.06999e-05,1.89222e-05,6.06999e-05,1.89222e-05
0.6986788986778162,0.9953355058495763,2,8,0,0,6.06589e-05,1.8907e-05,6.06589e-05,1.8907e-05
0.6997995078596826,0.99822156155145,2,8,0,0,6.05112e-05,1.88875e-05,6.05112e-05,1.88875e-05
0.697388571273006,0.9959879017577103,2,8,0,0,6.07451e-05,1.89375e-05,6.07451e-05,1.89375e-05
0.6984268910553432,0.9989966123620971,2,8,0,0,6.06245e-05,1.89025e-05,6.06245e-05,1.89025e-05
0.6919265143316805,0.9996192271237931,2,8,0,0,6.05e-05,1.91944e-05,6.05e-05,1.91944e-05
0.6999955875110128,0.9984569601778349,2,8,0,0,6.04883e-05,1.88828e-05,6.04883e-05,1.88828e-05
0.6999471424173812,0.9993307914742946,2,8,0,0,6.04847e-05,1.88845e-05,6.04847e-05,1.88845e-05
0.6999961098673907,0.9992010258348757,2,8,0,0,6.04809e-05,1.88839e-05,6.04809e-05,1.88839e-05
0.6913319135617625,0.9951046564620918,2,8,0,0,6.0664e-05,1.92747e-05,6.0664e-05,1.92747e-05
0.6910493155607883,0.9998247405424744,2,8,0,0,6.04668e-05,1.91546e-05,6.04668e-05,1.91546e-05
0.6987980889288218,0.9955781030840788,2,8,0,0,6.06445e-05,1.89044e-05,6.06445e-05,1.89044e-05
0.6986393619091511,0.9992262900123327,2,8,0,0,6.06057e-05,1.88989e-05,6.06057e-05,1.88989e-05
0.6986597978681142,0.9999914276438755,2,8,0,0,6.05921e-05,1.88911e-05,6.05921e-05,1.88911e-05
0.6971158986386357,0.9984618298899163,2,8,0,0,6.07037e-05,1.89167e-05,6.07037e-05,1.89167e-05
0.6930864320844855,0.9986264511736737,2,8,0,0,6.04938e-05,1.92302e-05,6.04938e-05,1.92302e-05
0.6999964648693238,0.9887256037621291,2,8,0,0,6.03497e-05,1.89847e-05,6.03497e-05,1.89847e-05
0.6995546189249734,0.9999992889501618,2,8,0,0,6.05187e-05,1.88855e-05,6.05187e-05,1.88855e-05
0.6997322729291898,0.995187808772789,2,8,0,0,6.05338e-05,1.88654e-05,6.05338e-05,1.88654e-05
0.6997483790855845,0.9680165042026061,2,8,0,0,6.10162e-05,1.86846e-05,6.10162e-05,1.86846e-05
0.6997200621200631,0.9924166058412422,2,8,0,0,6.05476e-05,1.8844e-05,6.05476e-05,1.8844e-05
0.6978240052476392,0.999925523850176,2,8,0,0,6.06352e-05,1.88969e-05,6.06352e-05,1.88969e-05
0.6998478464834829,0.9988812899000779,2,8,0,0,6.0499e-05,1.88872e-05,6.0499e-05,1.88872e-05
0.6973859628969302,0.9895394474700964,2,8,0,0,6.08631e-05,1.89085e-05,6.08631e-05,1.89085e-05
0.6991401064877725,0.9965448699417216,2,8,0,0,6.05974e-05,1.88996e-05,6.05974e-05,1.88996e-05
0.6984594473261339,0.970958202000422,2,8,0,0,6.09419e-05,1.88117e-05,6.09419e-05,1.88117e-05
0.6982979810318682,0.9909479206569239,2,8,0,0,6.07399e-05,1.88841e-05,6.07399e-05,1.88841e-05
0.6997996918585946,0.9950749275218947,2,8,0,0,6.05218e-05,1.88641e-05,6.05218e-05,1.88641e-05
0.6864224457804798,0.9999994926344998,2,8,0,0,6.09701e-05,1.89115e-05,6.09701e-05,1.89115e-05
0.6999814191079349,0.9757055843608246,2,8,0,0,6.07498e-05,1.87958e-05,6.07498e-05,1.87958e-05
0.6999846474093936,0.9917060015445387,2,8,0,0,6.04741e-05,1.8859e-05,6.04741e-05,1.8859e-05
0.6980111563982035,0.9768708070516514,2,8,0,0,6.08305e-05,1.89196e-05,6.08305e-05,1.89196e-05
0.6951290687030932,0.9965126354115534,2,8,0,0,6.08143e-05,1.89603e-05,6.08143e-05,1.89603e-05
0.6984106224188736,0.9987976585151175,2,8,0,0,6.06288e-05,1.89045e-05,6.06288e-05,1.89045e-05
0.6982061063340194,0.9930245605593193,2,8,0,0,6.07452e-05,1.89006e-05,6.07452e-05,1.89006e-05
0.6997320336049041,0.9996389251862922,2,8,0,0,6.05039e-05,1.88862e-05,6.05039e-05,1.88862e-05
0.6996013051927159,0.9931847761911138,2,8,0,0,6.05578e-05,1.88547e-05,6.05578e-05,1.88547e-05
0.6993825659856606,0.9992421288373184,2,8,0,0,6.05415e-05,1.88925e-05,6.05415e-05,1.88925e-05
0.6979634560956144,0.9995013386841701,2,8,0,0,6.06412e-05,1.89001e-05,6.06412e-05,1.89001e-05
0.6998264584574639,0.9985547010079637,2,8,0,0,6.05046e-05,1.88876e-05,6.05046e-05,1.88876e-05
0.6998447166107934,0.9920535373894129,2,8,0,0,6.05155e-05,1.88489e-05,6.05155e-05,1.88489e-05
0.6959584079891119,0.9987525456211173,2,8,0,0,6.07039e-05,1.89427e-05,6.07039e-05,1.89427e-05
0.6977057147399928,0.9866674597543416,2,8,0,0,6.07827e-05,1.8926e-05,6.07827e-05,1.8926e-05
0.6940079228243536,0.9935380021648006,2,8,0,0,6.09511e-05,1.89926e-05,6.09511e-05,1.89926e-05
0.6998780037013067,0.9981180438356045,2,8,0,0,6.05044e-05,1.88847e-05,6.05044e-05,1.88847e-05
0.699896720621161,0.9951439268512887,2,8,0,0,6.05066e-05,1.88623e-05,6.05066e-05,1.88623e-05
0.6991916482667219,0.9988303079940911,2,8,0,0,6.05632e-05,1.88972e-05,6.05632e-05,1.88972e-05
0.6999281182584042,0.9876409983916299,2,8,0,0,6.01815e-05,1.9182e-05,6.01815e-05,1.9182e-05
0.6999915213869538,0.9998592662262747,2,8,0,0,6.04759e-05,1.88819e-05,6.04759e-05,1.88819e-05
0.6999906564601768,0.9998232170948034,2,8,0,0,6.04762e-05,1.88821e-05,6.04762e-05,1.88821e-05
0.6994505553282829,0.9969933009779428,2,8,0,0,6.05621e-05,1.88915e-05,6.05621e-05,1.88915e-05
0.699378825568293,0.997057562185547,2,8,0,0,6.05677e-05,1.88947e-05,6.05677e-05,1.88947e-05
0.6995094476945056,0.9998303133340285,2,8,0,0,6.05244e-05,1.88871e-05,6.05244e-05,1.88871e-05
0.6948860634511493,0.9997010096844309,2,8,0,0,6.01629e-05,1.94813e-05,6.01629e-05,1.94813e-05
0.699992475538055,0.9926481337763896,2,8,0,0,6.05012e-05,1.88417e-05,6.05012e-05,1.88417e-05
0.6992772456147264,0.9999585293776594,2,8,0,0,6.05448e-05,1.88879e-05,6.05448e-05,1.88879e-05
0.699176923755859,0.9925137851686986,2,8,0,0,6.06157e-05,1.88651e-05,6.06157e-05,1.88651e-05
0.6901844354680711,0.9955980287871199,2,8,0,0,6.06988e-05,1.92363e-05,6.06988e-05,1.92363e-05
0.6957142326766949,0.9980007671097342,2,8,0,0,6.07425e-05,1.89461e-05,6.07425e-05,1.89461e-05
0.696471072607682,0.9993851906736816,2,8,0,0,6.06776e-05,1.89249e-05,6.06776e-05,1.89249e-05
0.6999371443962193,0.9984094908715501,2,8,0,0,6.0495e-05,1.88843e-05,6.0495e-05,1.88843e-05
0.6999117669696785,0.9906281983613515,2,8,0,0,6.04495e-05,1.88881e-05,6.04495e-05,1.88881e-05
0.699266401357897,0.9992609037782171,2,8,0,0,6.05523e-05,1.88935e-05,6.05523e-05,1.88935e-05
0.6999925328252179,0.999666416548469,2,8,0,0,6.04772e-05,1.88827e-05,6.04772e-05,1.88827e-05
0.6991467611300936,0.9989233283875089,2,8,0,0,6.05665e-05,1.88971e-05,6.05665e-05,1.88971e-05
0.6998507866781813,0.9998034452362227,2,8,0,0,6.04907e-05,1.88839e-05,6.04907e-05,1.88839e-05
0.6995473910060231,0.998407960960195,2,8,0,0,6.05334e-05,1.88937e-05,6.05334e-05,1.88937e-05
0.6990550986457625,0.9898933682990053,2,8,0,0,6.06137e-05,1.88774e-05,6.06137e-05,1.88774e-05
0.698080118681867,0.9995322729347571,2,8,0,0,6.06348e-05,1.88991e-05,6.06348e-05,1.88991e-05
0.6992099707880619,0.9985841110473722,2,8,0,0,6.05638e-05,1.88984e-05,6.05638e-05,1.88984e-05
0.6994345821444614,0.9998633418407914,2,8,0,0,6.05313e-05,1.88875e-05,6.05313e-05,1.88875e-05
0.6980572945952592,0.9940614320644676,2,8,0,0,6.07327e-05,1.89206e-05,6.07327e-05,1.89206e-05
0.6988040444759767,0.9970221452920718,2,8,0,0,6.06182e-05,1.89106e-05,6.06182e-05,1.89106e-05
0.6991002260203849,0.9948291476294753,2,8,0,0,6.06274e-05,1.88816e-05,6.06274e-05,1.88816e-05
0.6930519432953011,0.9972819017782997,2,8,0,0,6.03884e-05,1.94109e-05,6.03884e-05,1.94109e-05
0.6998232071580622,0.9949623331500146,2,8,0,0,6.05172e-05,1.88637e-05,6.05172e-05,1.88637e-05
0.6981268940316806,0.9999714011562852,2,8,0,0,6.06218e-05,1.88943e-05,6.06218e-05,1.88943e-05
0.6999982310588436,0.9999449914915577,2,8,0,0,6.04745e-05,1.88814e-05,6.04745e-05,1.88814e-05
0.6960530534665496,0.99999998378026,2,8,0,0,6.05987e-05,1.89861e-05,6.05987e-05,1.89861e-05
0.6991699324847197,0.9992578284922607,2,8,0,0,6.05612e-05,1.88944e-05,6.05612e-05,1.88944e-05
0.6978059668533658,0.9999989875047954,2,8,0,0,6.06336e-05,1.88964e-05,6.06336e-05,1.88964e-05
0.6996932502674817,0.9998139052875877,2,8,0,0,6.05065e-05,1.88855e-05,6.05065e-05,1.88855e-05
0.6984530322525342,0.9963507417392753,2,8,0,0,6.06573e-05,1.89189e-05,6.06573e-05,1.89189e-05
0.6978735877661163,0.9912222589122229,2,8,0,0,6.07938e-05,1.89036e-05,6.07938e-05,1.89036e-05
0.6953350189583258,0.9935565697239345,2,8,0,0,6.09081e-05,1.89796e-05,6.09081e-05,1.89796e-05
0.6991861530262193,0.9994348962228137,2,8,0,0,6.05581e-05,1.88929e-05,6.05581e-05,1.88929e-05
0.6991755636120254,0.9999492975406593,2,8,0,0,6.05538e-05,1.88886e-05,6.05538e-05,1.88886e-05
0.6965148535830435,0.9982984551250291,2,8,0,0,6.07252e-05,1.89249e-05,6.07252e-05,1.89249e-05
0.6863271177905768,0.9931795482338498,2,8,0,0,6.10428e-05,1.90856e-05,6.10428e-05,1.90856e-05
0.6971200855594275,0.9952592127172186,2,8,0,0,6.07756e-05,1.89458e-05,6.07756e-05,1.89458e-05
0.6955428846961206,0.9992806038602454,2,8,0,0,6.06012e-05,1.90314e-05,6.06012e-05,1.90314e-05
0.6951743603880708,0.9985945886956477,2,8,0,0,6.06293e-05,1.90459e-05,6.06293e-05,1.90459e-05
0.6997915186973254,0.9999651232409922,2,8,0,0,6.04955e-05,1.88836e-05,6.04955e-05,1.88836e-05
0.6998797085385959,0.9984977661904252,2,8,0,0,6.04999e-05,1.88862e-05,6.04999e-05,1.88862e-05
0.6986845550338182,0.999802622005246,2,8,0,0,6.05936e-05,1.88929e-05,6.05936e-05,1.88929e-05
0.6998833066967595,0.9982357538081835,2,8,0,0,6.05025e-05,1.88851e-05,6.05025e-05,1.88851e-05
0.6999357488355716,0.9962493973191848,2,8,0,0,6.05082e-05,1.88636e-05,6.05082e-05,1.88636e-05
0.6994497918860918,0.9954527519147811,2,8,0,0,6.05789e-05,1.8874e-05,6.05789e-05,1.8874e-05
0.6951694233404258,0.9995704180553213,2,8,0,0,6.0314e-05,1.93212e-05,6.0314e-05,1.93212e-05
0.6999846045994644,0.9995723688996265,2,8,0,0,6.04788e-05,1.88832e-05,6.04788e-05,1.88832e-05
0.6991002493096712,0.9981413014899505,2,8,0,0,6.05784e-05,1.89021e-05,6.05784e-05,1.89021e-05
0.697150482781155,0.9992240832270771,2,8,0,0,6.06779e-05,1.89098e-05,6.06779e-05,1.89098e-05
0.6994932219273002,0.9965128990504836,2,8,0,0,6.05651e-05,1.88844e-05,6.05651e-05,1.88844e-05
0.697826078430639,0.9999478219183378,2,8,0,0,6.06345e-05,1.88967e-05,6.06345e-05,1.88967e-05
0.6959995248020989,0.9999999929126852,2,8,0,0,6.05883e-05,1.89979e-05,6.05883e-05,1.89979e-05
0.6902885876820287,0.9989259834316245,2,8,0,0,6.05528e-05,1.91351e-05,6.05528e-05,1.91351e-05
0.6999990361934284,0.9999833358883279,2,8,0,0,6.04742e-05,1.88812e-05,6.04742e-05,1.88812e-05
0.696458609199091,0.9996432008180219,2,8,0,0,6.06629e-05,1.89279e-05,6.06629e-05,1.89279e-05
0.6985279068435498,0.9958914013495439,2,8,0,0,6.06586e-05,1.89167e-05,6.06586e-05,1.89167e-05
0.6999971995857684,0.9977041807096576,2,8,0,0,6.04952e-05,1.88767e-05,6.04952e-05,1.88767e-05
0.6997475214867248,0.9998147746802787,2,8,0,0,6.05011e-05,1.8885e-05,6.05011e-05,1.8885e-05
0.6966155349328248,0.9930158952230921,2,8,0,0,6.08492e-05,1.89645e-05,6.08492e-05,1.89645e-05
0.6984362526015558,0.9957176602489791,2,8,0,0,6.06689e-05,1.89188e-05,6.06689e-05,1.89188e-05
0.6974234038587024,0.9997846812775587,2,8,0,0,6.06517e-05,1.89022e-05,6.06517e-05,1.89022e-05
0.6996668024923395,0.9993388164317827,2,8,0,0,6.05129e-05,1.88886e-05,6.05129e-05,1.88886e-05
0.6994513186990534,0.999168342556816,2,8,0,0,6.05355e-05,1.88921e-05,6.05355e-05,1.88921e-05
0.6984026283697715,0.9987174416394804,2,8,0,0,6.06306e-05,1.89053e-05,6.06306e-05,1.89053e-05
0.6956695563310169,0.9959638628249958,2,8,0,0,6.08269e-05,1.89533e-05,6.08269e-05,1.89533e-05
0.6996038659035502,0.9961929795850709,2,8,0,0,6.05555e-05,1.88754e-05,6.05555e-05,1.88754e-05
0.699924457636738,0.9946799440635066,2,8,0,0,6.05011e-05,1.88605e-05,6.05011e-05,1.88605e-05
0.6995125660412755,0.9914741192263846,2,8,0,0,6.05676e-05,1.8854e-05,6.05676e-05,1.8854e-05
0.6981446871495163,0.9959295118840519,2,8,0,0,6.06887e-05,1.89261e-05,6.06887e-05,1.89261e-05
0.6965937823545498,0.9949924995276253,2,8,0,0,6.0813e-05,1.89543e-05,6.0813e-05,1.89543e-05
0.6999623912734013,0.9975648785050628,2,8,0,0,6.05005e-05,1.88766e-05,6.05005e-05,1.88766e-05
0.6968370716847717,0.9998801238301945,2,8,0,0,6.06549e-05,1.89139e-05,6.06549e-05,1.89139e-05
0.6988321321853123,0.9985547997488801,2,8,0,0,6.05984e-05,1.89029e-05,6.05984e-05,1.89029e-05
0.6998636296932179,0.9937588915511221,2,8,0,0,6.05194e-05,1.88512e-05,6.05194e-05,1.88512e-05
0.6988320622372237,0.9869869882208978,2,8,0,0,6.05199e-05,1.89819e-05,6.05199e-05,1.89819e-05
0.6993980509883213,0.9933069637619024,2,8,0,0,6.05793e-05,1.88667e-05,6.05793e-05,1.88667e-05
0.6998544832214281,0.9985000316084038,2,8,0,0,6.05025e-05,1.88869e-05,6.05025e-05,1.88869e-05
0.6974139085904256,0.9982788714449603,2,8,0,0,6.0697e-05,1.89163e-05,6.0697e-05,1.89163e-05
0.6994054623904709,0.9979402694321332,2,8,0,0,6.05523e-05,1.8897e-05,6.05523e-05,1.8897e-05
0.6999444292539698,0.9898248358167502,2,8,0,0,6.04199e-05,1.89115e-05,6.04199e-05,1.89115e-05
0.6999993611127321,0.995277944165608,2,8,0,0,6.04911e-05,1.88604e-05,6.04911e-05,1.88604e-05
0.6990236223566173,0.9977951447115391,2,8,0,0,6.05892e-05,1.89046e-05,6.05892e-05,1.89046e-05
0.6999379703849836,0.998447900888174,2,8,0,0,6.04945e-05,1.88845e-05,6.04945e-05,1.88845e-05
0.6993537324123841,0.9969488861078979,2,8,0,0,6.05717e-05,1.88948e-05,6.05717e-05,1.88948e-05
0.6960977389569414,0.9918262646578946,2,8,0,0,6.09058e-05,1.89782e-05,6.09058e-05,1.89782e-05
0.6997937936129149,0.9546230717829162,2,8,0,0,6.1462e-05,1.85971e-05,6.1462e-05,1.85971e-05
0.6928342481280426,0.9957024130246016,2,8,0,0,6.03701e-05,1.95182e-05,6.03701e-05,1.95182e-05
0.6996925919826164,0.987870591280011,2,8,0,0,6.03631e-05,1.90165e-05,6.03631e-05,1.90165e-05
0.6996012588259509,0.9936158124090503,2,8,0,0,6.0551e-05,1.88619e-05,6.0551e-05,1.88619e-05
0.6968212710890155,0.9901396623739489,2,8,0,0,6.09137e-05,1.89325e-05,6.09137e-05,1.89325e-05
0.697465818916809,0.996367317765719,2,8,0,0,6.07335e-05,1.89338e-05,6.07335e-05,1.89338e-05
0.6960431544450894,0.9906809423092664,2,8,0,0,6.09366e-05,1.89761e-05,6.09366e-05,1.89761e-05
0.6913030162577544,0.94008614739425,2,8,0,0,6.2286e-05,1.88497e-05,6.2286e-05,1.88497e-05
0.6998315244184592,0.9877384314661993,2,8,0,0,6.02822e-05,1.90862e-05,6.02822e-05,1.90862e-05
0.6950638759195795,0.9854187866937784,2,8,0,0,6.11397e-05,1.89689e-05,6.11397e-05,1.89689e-05
0.6997426794972202,0.9959326863967701,2,8,0,0,6.05367e-05,1.88676e-05,6.05367e-05,1.88676e-05
0.6998607340363452,0.9907997153017839,2,8,0,0,6.04667e-05,1.88809e-05,6.04667e-05,1.88809e-05
0.6868051291891768,0.9682228751591445,2,8,0,0,6.20719e-05,1.91519e-05,6.20719e-05,1.91519e-05
0.6999842786312865,0.9968246890922522,2,8,0,0,6.05015e-05,1.88669e-05,6.05015e-05,1.88669e-05
0.6998510327926036,0.9831720903493253,2,8,0,0,6.05967e-05,1.88971e-05,6.05967e-05,1.88971e-05
0.6992507637671733,0.9889639103200618,2,8,0,0,6.05304e-05,1.89119e-05,6.05304e-05,1.89119e-05
0.6987063459036998,0.9983494168643332,2,8,0,0,6.06115e-05,1.89057e-05,6.06115e-05,1.89057e-05
0.6965593003675783,0.9829073813972751,2,8,0,0,6.08615e-05,1.90196e-05,6.08615e-05,1.90196e-05
0.6999874755830882,0.9977510219781355,2,8,0,0,6.04959e-05,1.88776e-05,6.04959e-05,1.88776e-05
0.698372129957008,0.9827133363704884,2,8,0,0,6.06338e-05,1.89765e-05,6.06338e-05,1.89765e-05
0.6980124948496527,0.9964249153812649,2,8,0,0,6.06925e-05,1.89264e-05,6.06925e-05,1.89264e-05
0.6933367766674237,0.9933431391901065,2,8,0,0,6.09642e-05,1.90099e-05,6.09642e-05,1.90099e-05
0.6999945090257853,0.9884429411614943,2,8,0,0,6.03329e-05,1.90068e-05,6.03329e-05,1.90068e-05
0.6990603924229833,0.9651182943159151,2,8,0,0,6.11305e-05,1.86851e-05,6.11305e-05,1.86851e-05
0.6999686785561271,0.9984900571021204,2,8,0,0,6.04908e-05,1.88837e-05,6.04908e-05,1.88837e-05
0.6999367031346897,0.9982876616582234,2,8,0,0,6.04963e-05,1.88838e-05,6.04963e-05,1.88838e-05
0.6991968748271575,0.9881702270387511,2,8,0,0,6.05065e-05,1.89401e-05,6.05065e-05,1.89401e-05
0.6997118838251585,0.987396151844925,2,8,0,0,6.02488e-05,1.91374e-05,6.02488e-05,1.91374e-05
0.6991651082070357,0.9971757357084983,2,8,0,0,6.05846e-05,1.89021e-05,6.05846e-05,1.89021e-05
0.6989545986934097,0.9881820215951548,2,8,0,0,6.05651e-05,1.89241e-05,6.05651e-05,1.89241e-05
0.6996102993820431,0.9732979423599591,2,8,0,0,6.08419e-05,1.87776e-05,6.08419e-05,1.87776e-05
0.6940844807385478,0.9367676972435311,2,8,0,0,6.23233e-05,1.87989e-05,6.23233e-05,1.87989e-05
0.6995024918778634,0.9995337642019758,2,8,0,0,6.05275e-05,1.88893e-05,6.05275e-05,1.88893e-05
0.6926805329224022,0.9963131998478311,2,8,0,0,6.03815e-05,1.94775e-05,6.03815e-05,1.94775e-05
0.687535658363045,0.9933216529274463,2,8,0,0,6.08054e-05,1.92109e-05,6.08054e-05,1.92109e-05
0.6997847083116543,0.984228210358075,2,8,0,0,6.05735e-05,1.89111e-05,6.05735e-05,1.89111e-05
0.6940815393578679,0.9807811865537909,2,8,0,0,6.12881e-05,1.89873e-05,6.12881e-05,1.89873e-05
0.6949565964912598,0.9891370176611911,2,8,0,0,6.10321e-05,1.90074e-05,6.10321e-05,1.90074e-05
0.6983290837770532,0.996348735757897,2,8,0,0,6.06676e-05,1.89214e-05,6.06676e-05,1.89214e-05
0.6812900584207436,0.9967813276706075,2,8,0,0,6.12219e-05,1.89004e-05,6.12219e-05,1.89004e-05
0.6753761438308813,0.9996498416566947,2,8,0,0,6.12221e-05,1.89399e-05,6.12221e-05,1.89399e-05
0.6927002950273251,0.9979265593507035,2,8,0,0,6.05306e-05,1.92367e-05,6.05306e-05,1.92367e-05
0.6927187265705772,0.9872876865145143,2,8,0,0,6.11832e-05,1.90596e-05,6.11832e-05,1.90596e-05
0.69987634569393,0.9842012199803416,2,8,0,0,6.0573e-05,1.89058e-05,6.0573e-05,1.89058e-05
0.6998103942192638,0.9768546063840873,2,8,0,0,6.09061e-05,1.87933e-05,6.09061e-05,1.87933e-05
0.672368338960803,0.9983801368345251,2,8,0,0,6.14035e-05,1.89583e-05,6.14035e-05,1.89583e-05
0.6985628710268629,0.999881429133944,2,8,0,0,6.06003e-05,1.88928e-05,6.06003e-05,1.88928e-05
0.6861194627087047,0.9971997754902903,2,8,0,0,6.10512e-05,1.89583e-05,6.10512e-05,1.89583e-05
0.6999330202025773,0.9964177704414805,2,8,0,0,6.0509e-05,1.88649e-05,6.0509e-05,1.88649e-05
0.6867307359986324,0.9783475099461675,2,8,0,0,6.16726e-05,1.91846e-05,6.16726e-05,1.91846e-05
0.692169223485604,0.9993582778461277,2,8,0,0,6.05027e-05,1.92021e-05,6.05027e-05,1.92021e-05
0.6911773307812078,0.9951400143033857,2,8,0,0,6.06768e-05,1.92629e-05,6.06768e-05,1.92629e-05
0.6998142432561997,0.995757336787351,2,8,0,0,6.05248e-05,1.88646e-05,6.05248e-05,1.88646e-05
0.6963170020686699,0.9979696921331406,2,8,0,0,6.07412e-05,1.893e-05,6.07412e-05,1.893e-05
0.6999877374613366,0.9939500141807395,2,8,0,0,6.05026e-05,1.88482e-05,6.05026e-05,1.88482e-05
0.6993854497008971,0.9980839109983699,2,8,0,0,6.05524e-05,1.88973e-05,6.05524e-05,1.88973e-05
0.6891421500311631,0.9989432726838622,2,8,0,0,6.07839e-05,1.90143e-05,6.07839e-05,1.90143e-05
0.6858539078344972,0.9859268553951794,2,8,0,0,6.11787e-05,1.93332e-05,6.11787e-05,1.93332e-05
0.697505723728038,0.9999976892843021,2,8,0,0,6.06422e-05,1.88996e-05,6.06422e-05,1.88996e-05
0.6995533952494244,0.9940208627866827,2,8,0,0,6.0555e-05,1.88676e-05,6.0555e-05,1.88676e-05
0.6999985377542236,0.9987127151558267,2,8,0,0,6.04854e-05,1.88836e-05,6.04854e-05,1.88836e-05
0.6985082183373319,0.9932359024975079,2,8,0,0,6.0709e-05,1.88913e-05,6.0709e-05,1.88913e-05
0.6987235302292766,0.9997052588756103,2,8,0,0,6.05924e-05,1.88937e-05,6.05924e-05,1.88937e-05
0.6995544890410874,0.9843465614889986,2,8,0,0,6.05653e-05,1.89274e-05,6.05653e-05,1.89274e-05
0.6950786046829909,0.9994073702061921,2,8,0,0,6.03177e-05,1.93279e-05,6.03177e-05,1.93279e-05
0.6970028340800435,0.9970793445156498,2,8,0,0,6.07455e-05,1.89314e-05,6.07455e-05,1.89314e-05
0.6910962157154267,0.9994826749192267,2,8,0,0,6.04918e-05,1.91726e-05,6.04918e-05,1.91726e-05
0.6988692171825432,0.9989642389625547,2,8,0,0,6.05907e-05,1.88994e-05,6.05907e-05,1.88994e-05
