eta  ,mu  ,layers ,neurons ,offline ,error_function ,train_mean  ,train_std   ,test_mean   ,test_std
0.3  ,0.7 ,     3 ,     32 ,      1 ,             0 ,0.000102429 ,1.11341e-05 ,0.000102429 ,1.11341e-05
0.3  ,0.7 ,     3 ,     32 ,      1 ,             1 ,0.0105798   ,0.000609307 ,0.0105798   ,0.000609307
0.3  ,0.7 ,     3 ,     64 ,      0 ,             0 ,0.585997    ,0.29409     ,0.585997    ,0.29409
0.3  ,0.7 ,     3 ,     64 ,      0 ,             1 ,0.685511    ,0.0645784   ,0.685511    ,0.0645784
0.3  ,0.7 ,     3 ,     64 ,      1 ,             0 ,4.42991e-05 ,1.17549e-05 ,4.42991e-05 ,1.17549e-05
0.3  ,0.7 ,     3 ,     64 ,      1 ,             1 ,0.155526    ,0.295993    ,0.155526    ,0.295993
0.3  ,0.7 ,     4 ,      2 ,      0 ,             0 ,0.466652    ,0.0663593   ,0.466652    ,0.0663593
0.3  ,0.7 ,     4 ,      2 ,      0 ,             1 ,0.68371     ,0.0188214   ,0.68371     ,0.0188214
0.3  ,0.7 ,     4 ,      2 ,      1 ,             0 ,0.500338    ,0.000373484 ,0.500338    ,0.000373484
0.3  ,0.7 ,     4 ,      2 ,      1 ,             1 ,0.693397    ,0.000291658 ,0.693397    ,0.000291658
0.3  ,0.7 ,     4 ,      4 ,      0 ,             0 ,0.127382    ,0.193446    ,0.127382    ,0.193446
0.3  ,0.7 ,     4 ,      4 ,      0 ,             1 ,0.553246    ,0.262236    ,0.553246    ,0.262236
0.3  ,0.7 ,     4 ,      4 ,      1 ,             0 ,0.500828    ,0.000449646 ,0.500828    ,0.000449646
0.3  ,0.7 ,     4 ,      4 ,      1 ,             1 ,0.69411     ,0.000331951 ,0.69411     ,0.000331951
0.3  ,0.7 ,     4 ,      8 ,      0 ,             0 ,0.000167657 ,1.38386e-05 ,0.000167657 ,1.38386e-05
0.3  ,0.7 ,     4 ,      8 ,      0 ,             1 ,0.150689    ,0.271287    ,0.150689    ,0.271287
0.3  ,0.7 ,     4 ,      8 ,      1 ,             0 ,0.50316     ,0.000735643 ,0.50316     ,0.000735643
0.3  ,0.7 ,     4 ,      8 ,      1 ,             1 ,0.696145    ,0.000785649 ,0.696145    ,0.000785649
0.3  ,0.7 ,     4 ,     16 ,      0 ,             0 ,8.69976e-05 ,7.84217e-06 ,8.69976e-05 ,7.84217e-06
0.3  ,0.7 ,     4 ,     16 ,      0 ,             1 ,0.0104092   ,0.000525765 ,0.0104092   ,0.000525765
0.3  ,0.7 ,     4 ,     16 ,      1 ,             0 ,9.49945e-05 ,1.06079e-05 ,9.49945e-05 ,1.06079e-05
0.3  ,0.7 ,     4 ,     16 ,      1 ,             1 ,0.28447     ,0.334881    ,0.28447     ,0.334881
0.3  ,0.7 ,     4 ,     32 ,      0 ,             0 ,7.77244e-05 ,5.93694e-06 ,7.77244e-05 ,5.93694e-06
0.3  ,0.7 ,     4 ,     32 ,      0 ,             1 ,0.279999    ,0.332049    ,0.279999    ,0.332049
0.3  ,0.7 ,     4 ,     32 ,      1 ,             0 ,6.10903e-05 ,5.10077e-06 ,6.10903e-05 ,5.10077e-06
0.3  ,0.7 ,     4 ,     32 ,      1 ,             1 ,0.00809724  ,0.000454531 ,0.00809724  ,0.000454531
0.3  ,0.7 ,     4 ,     64 ,      0 ,             0 ,0.528906    ,0.282751    ,0.528906    ,0.282751
0.3  ,0.7 ,     4 ,     64 ,      0 ,             1 ,0.679479    ,0.0704348   ,0.679479    ,0.0704348
0.3  ,0.7 ,     4 ,     64 ,      1 ,             0 ,0.0172708   ,0.0344485   ,0.0172708   ,0.0344485
0.3  ,0.7 ,     4 ,     64 ,      1 ,             1 ,0.408997    ,0.803245    ,0.408997    ,0.803245
0.3  ,0.7 ,     5 ,      2 ,      0 ,             0 ,0.499997    ,2.51871e-06 ,0.499997    ,2.51871e-06
0.3  ,0.7 ,     5 ,      2 ,      0 ,             1 ,0.693143    ,3.31099e-06 ,0.693143    ,3.31099e-06
0.3  ,0.7 ,     5 ,      2 ,      1 ,             0 ,0.500533    ,0.000136679 ,0.500533    ,0.000136679
0.3  ,0.7 ,     5 ,      2 ,      1 ,             1 ,0.693534    ,0.000231043 ,0.693534    ,0.000231043
0.3  ,0.7 ,     5 ,      4 ,      0 ,             0 ,0.499934    ,2.59893e-05 ,0.499934    ,2.59893e-05
0.3  ,0.7 ,     5 ,      4 ,      0 ,             1 ,0.693107    ,2.81098e-05 ,0.693107    ,2.81098e-05
0.3  ,0.7 ,     5 ,      4 ,      1 ,             0 ,0.501198    ,0.000696546 ,0.501198    ,0.000696546
0.3  ,0.7 ,     5 ,      4 ,      1 ,             1 ,0.694303    ,0.000675808 ,0.694303    ,0.000675808
0.3  ,0.7 ,     5 ,      8 ,      0 ,             0 ,0.048401    ,0.0937727   ,0.048401    ,0.0937727
0.3  ,0.7 ,     5 ,      8 ,      0 ,             1 ,0.289321    ,0.329603    ,0.289321    ,0.329603
0.3  ,0.7 ,     5 ,      8 ,      1 ,             0 ,0.503061    ,0.00120406  ,0.503061    ,0.00120406
0.3  ,0.7 ,     5 ,      8 ,      1 ,             1 ,0.69662     ,0.00169618  ,0.69662     ,0.00169618
0.3  ,0.7 ,     5 ,     16 ,      0 ,             0 ,0.000102054 ,3.0661e-05  ,0.000102054 ,3.0661e-05
0.3  ,0.7 ,     5 ,     16 ,      0 ,             1 ,0.147336    ,0.272619    ,0.147336    ,0.272619
0.3  ,0.7 ,     5 ,     16 ,      1 ,             0 ,8.22763e-05 ,6.80609e-06 ,8.22763e-05 ,6.80609e-06
0.3  ,0.7 ,     5 ,     16 ,      1 ,             1 ,0.285292    ,0.337982    ,0.285292    ,0.337982
0.3  ,0.7 ,     5 ,     32 ,      0 ,             0 ,0.104873    ,0.20963     ,0.104873    ,0.20963
0.3  ,0.7 ,     5 ,     32 ,      0 ,             1 ,0.319327    ,0.384815    ,0.319327    ,0.384815
0.3  ,0.7 ,     5 ,     32 ,      1 ,             0 ,5.42581e-05 ,3.55865e-06 ,5.42581e-05 ,3.55865e-06
0.3  ,0.7 ,     5 ,     32 ,      1 ,             1 ,0.00754651  ,0.000122878 ,0.00754651  ,0.000122878
0.3  ,0.7 ,     5 ,     64 ,      0 ,             0 ,0.734623    ,0.053683    ,0.734623    ,0.053683
0.3  ,0.7 ,     5 ,     64 ,      0 ,             1 ,0.824651    ,0.0571446   ,0.824651    ,0.0571446
0.3  ,0.7 ,     5 ,     64 ,      1 ,             0 ,2.96613e-05 ,4.26635e-06 ,2.96613e-05 ,4.26635e-06
0.3  ,0.7 ,     5 ,     64 ,      1 ,             1 ,0.0055569   ,0.000775046 ,0.0055569   ,0.000775046
0.3  ,0.9 ,     1 ,      2 ,      0 ,             0 ,0.100884    ,0.122222    ,0.100884    ,0.122222
0.3  ,0.9 ,     1 ,      2 ,      0 ,             1 ,0.0921058   ,0.133916    ,0.0921058   ,0.133916
0.3  ,0.9 ,     1 ,      2 ,      1 ,             0 ,0.15126     ,0.12261     ,0.15126     ,0.12261
0.3  ,0.9 ,     1 ,      2 ,      1 ,             1 ,0.0255722   ,0.000770116 ,0.0255722   ,0.000770116
0.3  ,0.9 ,     1 ,      4 ,      0 ,             0 ,0.000747586 ,0.000105022 ,0.000747586 ,0.000105022
0.3  ,0.9 ,     1 ,      4 ,      0 ,             1 ,0.0221608   ,0.000643612 ,0.0221608   ,0.000643612
0.3  ,0.9 ,     1 ,      4 ,      1 ,             0 ,0.000769101 ,0.000142638 ,0.000769101 ,0.000142638
0.3  ,0.9 ,     1 ,      4 ,      1 ,             1 ,0.0227498   ,0.000891916 ,0.0227498   ,0.000891916
0.3  ,0.9 ,     1 ,      8 ,      0 ,             0 ,0.000498095 ,0.000102881 ,0.000498095 ,0.000102881
0.3  ,0.9 ,     1 ,      8 ,      0 ,             1 ,0.0192539   ,0.00170019  ,0.0192539   ,0.00170019
0.3  ,0.9 ,     1 ,      8 ,      1 ,             0 ,0.000592099 ,0.000123433 ,0.000592099 ,0.000123433
0.3  ,0.9 ,     1 ,      8 ,      1 ,             1 ,0.0199627   ,0.00156531  ,0.0199627   ,0.00156531
0.3  ,0.9 ,     1 ,     16 ,      0 ,             0 ,0.000286237 ,2.01069e-05 ,0.000286237 ,2.01069e-05
0.3  ,0.9 ,     1 ,     16 ,      0 ,             1 ,0.0153039   ,0.000351571 ,0.0153039   ,0.000351571
0.3  ,0.9 ,     1 ,     16 ,      1 ,             0 ,0.00033492  ,4.50407e-05 ,0.00033492  ,4.50407e-05
0.3  ,0.9 ,     1 ,     16 ,      1 ,             1 ,0.0159797   ,0.000452093 ,0.0159797   ,0.000452093
0.3  ,0.9 ,     1 ,     32 ,      0 ,             0 ,0.000208013 ,2.93122e-05 ,0.000208013 ,2.93122e-05
0.3  ,0.9 ,     1 ,     32 ,      0 ,             1 ,0.0120441   ,0.00155966  ,0.0120441   ,0.00155966
0.3  ,0.9 ,     1 ,     32 ,      1 ,             0 ,0.00026104  ,2.02937e-05 ,0.00026104  ,2.02937e-05
0.3  ,0.9 ,     1 ,     32 ,      1 ,             1 ,0.0147822   ,0.000473389 ,0.0147822   ,0.000473389
0.3  ,0.9 ,     1 ,     64 ,      0 ,             0 ,0.621793    ,0.0590911   ,0.621793    ,0.0590911
0.3  ,0.9 ,     1 ,     64 ,      0 ,             1 ,0.553079    ,0.140967    ,0.553079    ,0.140967
0.3  ,0.9 ,     1 ,     64 ,      1 ,             0 ,0.000193694 ,1.586e-05   ,0.000193694 ,1.586e-05
0.3  ,0.9 ,     1 ,     64 ,      1 ,             1 ,0.397281    ,0.496841    ,0.397281    ,0.496841
0.3  ,0.9 ,     2 ,      2 ,      0 ,             0 ,0.0506211   ,0.100057    ,0.0538265   ,0.106468
0.3  ,0.9 ,     2 ,      2 ,      0 ,             1 ,0.0910563   ,0.135769    ,0.0910563   ,0.135769
0.3  ,0.9 ,     2 ,      2 ,      1 ,             0 ,0.251866    ,0.224026    ,0.251866    ,0.224026
0.3  ,0.9 ,     2 ,      2 ,      1 ,             1 ,0.226118    ,0.270401    ,0.226118    ,0.270401
0.3  ,0.9 ,     2 ,      4 ,      0 ,             0 ,0.00035298  ,0.000235927 ,0.00035298  ,0.000235927
0.3  ,0.9 ,     2 ,      4 ,      0 ,             1 ,0.018148    ,0.00382144  ,0.018148    ,0.00382144
0.3  ,0.9 ,     2 ,      4 ,      1 ,             0 ,0.201777    ,0.246682    ,0.201777    ,0.246682
0.3  ,0.9 ,     2 ,      4 ,      1 ,             1 ,0.153744    ,0.271743    ,0.153744    ,0.271743
0.3  ,0.9 ,     2 ,      8 ,      0 ,             0 ,0.000193935 ,6.34557e-05 ,0.000193935 ,6.34557e-05
0.3  ,0.9 ,     2 ,      8 ,      0 ,             1 ,0.0138306   ,0.0025607   ,0.0138306   ,0.0025607
0.3  ,0.9 ,     2 ,      8 ,      1 ,             0 ,0.101194    ,0.20198     ,0.101194    ,0.20198
0.3  ,0.9 ,     2 ,      8 ,      1 ,             1 ,0.0139744   ,0.00230708  ,0.0139744   ,0.00230708
0.3  ,0.9 ,     2 ,     16 ,      0 ,             0 ,0.000227881 ,3.58525e-05 ,0.000227881 ,3.58525e-05
0.3  ,0.9 ,     2 ,     16 ,      0 ,             1 ,0.0144733   ,0.00091731  ,0.0144733   ,0.00091731
0.3  ,0.9 ,     2 ,     16 ,      1 ,             0 ,0.000184318 ,5.89575e-05 ,0.000184318 ,5.89575e-05
0.3  ,0.9 ,     2 ,     16 ,      1 ,             1 ,0.0132058   ,0.0015551   ,0.0132058   ,0.0015551
0.3  ,0.9 ,     2 ,     32 ,      0 ,             0 ,0.000156972 ,1.86448e-05 ,0.000156972 ,1.86448e-05
0.3  ,0.9 ,     2 ,     32 ,      0 ,             1 ,0.355436    ,0.281018    ,0.355436    ,0.281018
0.3  ,0.9 ,     2 ,     32 ,      1 ,             0 ,0.000146068 ,1.53624e-05 ,0.000146068 ,1.53624e-05
0.3  ,0.9 ,     2 ,     32 ,      1 ,             1 ,0.0115398   ,0.000508235 ,0.0115398   ,0.000508235
0.3  ,0.9 ,     2 ,     64 ,      0 ,             0 ,0.378283    ,0.315098    ,0.378283    ,0.315098
0.3  ,0.9 ,     2 ,     64 ,      0 ,             1 ,0.762455    ,0.0957286   ,0.762455    ,0.0957286
0.3  ,0.9 ,     2 ,     64 ,      1 ,             0 ,0.144336    ,0.28849     ,0.144336    ,0.28849
0.3  ,0.9 ,     2 ,     64 ,      1 ,             1 ,0.382302    ,0.466708    ,0.382302    ,0.466708
0.3  ,0.9 ,     3 ,      2 ,      0 ,             0 ,0.00179787  ,0.00210677  ,0.00179787  ,0.00210677
0.3  ,0.9 ,     3 ,      2 ,      0 ,             1 ,0.299483    ,0.319961    ,0.299483    ,0.319961
0.3  ,0.9 ,     3 ,      2 ,      1 ,             0 ,0.40116     ,0.200304    ,0.40116     ,0.200304
0.3  ,0.9 ,     3 ,      2 ,      1 ,             1 ,0.559024    ,0.26894     ,0.559024    ,0.26894
0.3  ,0.9 ,     3 ,      4 ,      0 ,             0 ,0.000275639 ,7.83605e-05 ,0.000275639 ,7.83605e-05
0.3  ,0.9 ,     3 ,      4 ,      0 ,             1 ,0.0158311   ,0.00226454  ,0.0158311   ,0.00226454
0.3  ,0.9 ,     3 ,      4 ,      1 ,             0 ,0.502771    ,0.00112992  ,0.502771    ,0.00112992
0.3  ,0.9 ,     3 ,      4 ,      1 ,             1 ,0.55915     ,0.273033    ,0.55915     ,0.273033
0.3  ,0.9 ,     3 ,      8 ,      0 ,             0 ,0.000140894 ,3.96703e-05 ,0.000140894 ,3.96703e-05
0.3  ,0.9 ,     3 ,      8 ,      0 ,             1 ,0.0127038   ,0.00188564  ,0.0127038   ,0.00188564
0.3  ,0.9 ,     3 ,      8 ,      1 ,             0 ,0.303537    ,0.247746    ,0.303537    ,0.247746
0.3  ,0.9 ,     3 ,      8 ,      1 ,             1 ,0.563988    ,0.276057    ,0.563988    ,0.276057
0.3  ,0.9 ,     3 ,     16 ,      0 ,             0 ,0.000105501 ,1.59942e-05 ,0.000105501 ,1.59942e-05
0.3  ,0.9 ,     3 ,     16 ,      0 ,             1 ,0.0107727   ,0.00155994  ,0.0107727   ,0.00155994
0.3  ,0.9 ,     3 ,     16 ,      1 ,             0 ,8.87929e-05 ,1.53744e-05 ,8.87929e-05 ,1.53744e-05
0.3  ,0.9 ,     3 ,     16 ,      1 ,             1 ,0.00985357  ,0.000738374 ,0.00985357  ,0.000738374
0.3  ,0.9 ,     3 ,     32 ,      0 ,             0 ,0.0971319   ,0.193995    ,0.0971319   ,0.193995
0.3  ,0.9 ,     3 ,     32 ,      0 ,             1 ,0.565768    ,0.27834     ,0.565768    ,0.27834
0.3  ,0.9 ,     3 ,     32 ,      1 ,             0 ,8.67569e-05 ,1.1385e-05  ,8.67569e-05 ,1.1385e-05
0.3  ,0.9 ,     3 ,     32 ,      1 ,             1 ,0.00953311  ,0.000760083 ,0.00953311  ,0.000760083
0.3  ,0.9 ,     3 ,     64 ,      0 ,             0 ,0.728124    ,0.0496834   ,0.728124    ,0.0496834
0.3  ,0.9 ,     3 ,     64 ,      0 ,             1 ,0.665917    ,0.157713    ,0.665917    ,0.157713
0.3  ,0.9 ,     3 ,     64 ,      1 ,             0 ,4.55734e-05 ,1.77196e-05 ,4.55734e-05 ,1.77196e-05
0.3  ,0.9 ,     3 ,     64 ,      1 ,             1 ,0.118583    ,0.223355    ,0.118583    ,0.223355
0.3  ,0.9 ,     4 ,      2 ,      0 ,             0 ,0.442109    ,0.0721826   ,0.442109    ,0.0721826
0.3  ,0.9 ,     4 ,      2 ,      0 ,             1 ,0.654636    ,0.0769471   ,0.654636    ,0.0769471
0.3  ,0.9 ,     4 ,      2 ,      1 ,             0 ,0.50073     ,0.000820124 ,0.50073     ,0.000820124
0.3  ,0.9 ,     4 ,      2 ,      1 ,             1 ,0.693896    ,0.000611285 ,0.693896    ,0.000611285
0.3  ,0.9 ,     4 ,      4 ,      0 ,             0 ,0.200231    ,0.24472     ,0.200231    ,0.24472
0.3  ,0.9 ,     4 ,      4 ,      0 ,             1 ,0.457361    ,0.253937    ,0.710549    ,0.510946
0.3  ,0.9 ,     4 ,      4 ,      1 ,             0 ,0.502492    ,0.00082924  ,0.502492    ,0.00082924
0.3  ,0.9 ,     4 ,      4 ,      1 ,             1 ,0.695781    ,0.00129318  ,0.695781    ,0.00129318
0.3  ,0.9 ,     4 ,      8 ,      0 ,             0 ,0.0336833   ,0.0456402   ,0.0336833   ,0.0456402
0.3  ,0.9 ,     4 ,      8 ,      0 ,             1 ,0.0259872   ,0.0270415   ,0.0359475   ,0.0469609
0.3  ,0.9 ,     4 ,      8 ,      1 ,             0 ,0.202915    ,0.248386    ,0.202915    ,0.248386
0.3  ,0.9 ,     4 ,      8 ,      1 ,             1 ,0.698898    ,0.00155108  ,0.698898    ,0.00155108
0.3  ,0.9 ,     4 ,     16 ,      0 ,             0 ,8.04595e-05 ,1.90656e-05 ,8.04595e-05 ,1.90656e-05
0.3  ,0.9 ,     4 ,     16 ,      0 ,             1 ,0.00863338  ,0.000989881 ,0.00863338  ,0.000989881
0.3  ,0.9 ,     4 ,     16 ,      1 ,             0 ,7.17413e-05 ,7.2025e-06  ,7.17413e-05 ,7.2025e-06
0.3  ,0.9 ,     4 ,     16 ,      1 ,             1 ,0.0093625   ,0.000760555 ,0.0093625   ,0.000760555
0.3  ,0.9 ,     4 ,     32 ,      0 ,             0 ,0.229137    ,0.280607    ,0.229137    ,0.280607
0.3  ,0.9 ,     4 ,     32 ,      0 ,             1 ,0.621562    ,0.324418    ,0.621562    ,0.324418
0.3  ,0.9 ,     4 ,     32 ,      1 ,             0 ,5.02051e-05 ,5.40266e-06 ,5.02051e-05 ,5.40266e-06
0.3  ,0.9 ,     4 ,     32 ,      1 ,             1 ,0.0073513   ,0.000258682 ,0.0073513   ,0.000258682
0.3  ,0.9 ,     4 ,     64 ,      0 ,             0 ,0.686323    ,0.0935827   ,0.686323    ,0.0935827
0.3  ,0.9 ,     4 ,     64 ,      0 ,             1 ,0.717917    ,0.122851    ,0.717917    ,0.122851
0.3  ,0.9 ,     4 ,     64 ,      1 ,             0 ,2.84893e-05 ,9.24606e-06 ,2.84893e-05 ,9.24606e-06
0.3  ,0.9 ,     4 ,     64 ,      1 ,             1 ,0.277264    ,0.334687    ,0.277264    ,0.334687
0.3  ,0.9 ,     5 ,      2 ,      0 ,             0 ,0.499996    ,3.14371e-06 ,0.499996    ,3.14371e-06
0.3  ,0.9 ,     5 ,      2 ,      0 ,             1 ,0.693142    ,3.57739e-06 ,0.693142    ,3.57739e-06
0.3  ,0.9 ,     5 ,      2 ,      1 ,             0 ,0.501174    ,0.000242243 ,0.501174    ,0.000242243
0.3  ,0.9 ,     5 ,      2 ,      1 ,             1 ,0.694024    ,0.000509428 ,0.694024    ,0.000509428
0.3  ,0.9 ,     5 ,      4 ,      0 ,             0 ,0.499924    ,2.0616e-05  ,0.499924    ,2.0616e-05
0.3  ,0.9 ,     5 ,      4 ,      0 ,             1 ,0.693117    ,2.82576e-05 ,0.693117    ,2.82576e-05
0.3  ,0.9 ,     5 ,      4 ,      1 ,             0 ,0.502805    ,0.00102344  ,0.502805    ,0.00102344
0.3  ,0.9 ,     5 ,      4 ,      1 ,             1 ,0.695005    ,0.00134279  ,0.695005    ,0.00134279
0.3  ,0.9 ,     5 ,      8 ,      0 ,             0 ,0.0107279   ,0.0208083   ,0.0107279   ,0.0208083
0.3  ,0.9 ,     5 ,      8 ,      0 ,             1 ,0.424511    ,0.328821    ,0.424511    ,0.328821
0.3  ,0.9 ,     5 ,      8 ,      1 ,             0 ,0.505117    ,0.00294156  ,0.505117    ,0.00294156
0.3  ,0.9 ,     5 ,      8 ,      1 ,             1 ,0.69847     ,0.00229655  ,0.69847     ,0.00229655
0.3  ,0.9 ,     5 ,     16 ,      0 ,             0 ,0.0740686   ,0.147963    ,0.0740686   ,0.147963
0.3  ,0.9 ,     5 ,     16 ,      0 ,             1 ,0.556785    ,0.271356    ,0.556785    ,0.271356
0.3  ,0.9 ,     5 ,     16 ,      1 ,             0 ,0.09991     ,0.199689    ,0.09991     ,0.199689
0.3  ,0.9 ,     5 ,     16 ,      1 ,             1 ,0.00818707  ,0.000542078 ,0.00818707  ,0.000542078
0.3  ,0.9 ,     5 ,     32 ,      0 ,             0 ,0.152039    ,0.204881    ,0.152039    ,0.204881
0.3  ,0.9 ,     5 ,     32 ,      0 ,             1 ,0.485244    ,0.389489    ,0.485244    ,0.389489
0.3  ,0.9 ,     5 ,     32 ,      1 ,             0 ,4.28265e-05 ,4.16849e-06 ,4.28265e-05 ,4.16849e-06
0.3  ,0.9 ,     5 ,     32 ,      1 ,             1 ,0.144721    ,0.275687    ,0.144721    ,0.275687
0.3  ,0.9 ,     5 ,     64 ,      0 ,             0 ,0.735807    ,0.0079902   ,0.735807    ,0.0079902
0.3  ,0.9 ,     5 ,     64 ,      0 ,             1 ,0.876       ,0.16714     ,0.876       ,0.16714
0.3  ,0.9 ,     5 ,     64 ,      1 ,             0 ,0.0542928   ,0.10855     ,0.0542928   ,0.10855
0.3  ,0.9 ,     5 ,     64 ,      1 ,             1 ,0.156117    ,0.303207    ,0.156117    ,0.303207
0.5  ,0.1 ,     1 ,      2 ,      0 ,             0 ,0.101938    ,0.121923    ,0.101938    ,0.121923
0.5  ,0.1 ,     1 ,      2 ,      0 ,             1 ,0.105851    ,0.131418    ,0.105851    ,0.131418
0.5  ,0.1 ,     1 ,      2 ,      1 ,             0 ,0.102617    ,0.122546    ,0.102617    ,0.122546
0.5  ,0.1 ,     1 ,      2 ,      1 ,             1 ,0.10698     ,0.133032    ,0.10698     ,0.133032
0.5  ,0.1 ,     1 ,      4 ,      0 ,             0 ,0.0017147   ,0.000172274 ,0.0017147   ,0.000172274
0.5  ,0.1 ,     1 ,      4 ,      0 ,             1 ,0.0345512   ,0.000655394 ,0.0345512   ,0.000655394
0.5  ,0.1 ,     1 ,      4 ,      1 ,             0 ,0.00163802  ,0.000146043 ,0.00163802  ,0.000146043
0.5  ,0.1 ,     1 ,      4 ,      1 ,             1 ,0.0342441   ,0.00130509  ,0.0342441   ,0.00130509
0.5  ,0.1 ,     1 ,      8 ,      0 ,             0 ,0.00115395  ,0.000206154 ,0.00115395  ,0.000206154
0.5  ,0.1 ,     1 ,      8 ,      0 ,             1 ,0.0297062   ,0.00243885  ,0.0297062   ,0.00243885
0.5  ,0.1 ,     1 ,      8 ,      1 ,             0 ,0.00116454  ,0.000231908 ,0.00116454  ,0.000231908
0.5  ,0.1 ,     1 ,      8 ,      1 ,             1 ,0.0295082   ,0.00243033  ,0.0295082   ,0.00243033
0.5  ,0.1 ,     1 ,     16 ,      0 ,             0 ,0.000668243 ,4.18226e-05 ,0.000668243 ,4.18226e-05
0.5  ,0.1 ,     1 ,     16 ,      0 ,             1 ,0.023991    ,0.000482138 ,0.023991    ,0.000482138
0.5  ,0.1 ,     1 ,     16 ,      1 ,             0 ,0.000674199 ,3.93732e-05 ,0.000674199 ,3.93732e-05
0.5  ,0.1 ,     1 ,     16 ,      1 ,             1 ,0.169011    ,0.290148    ,0.169011    ,0.290148
0.5  ,0.1 ,     1 ,     32 ,      0 ,             0 ,0.000526198 ,3.93517e-05 ,0.000526198 ,3.93517e-05
0.5  ,0.1 ,     1 ,     32 ,      0 ,             1 ,0.0220672   ,0.000616986 ,0.0220672   ,0.000616986
0.5  ,0.1 ,     1 ,     32 ,      1 ,             0 ,0.00055689  ,5.00935e-05 ,0.00055689  ,5.00935e-05
0.5  ,0.1 ,     1 ,     32 ,      1 ,             1 ,0.316486    ,0.362647    ,0.316486    ,0.362647
0.5  ,0.1 ,     1 ,     64 ,      0 ,             0 ,0.000417921 ,3.29686e-05 ,0.000417921 ,3.29686e-05
0.5  ,0.1 ,     1 ,     64 ,      0 ,             1 ,0.434542    ,0.511311    ,0.434542    ,0.511311
0.5  ,0.1 ,     1 ,     64 ,      1 ,             0 ,0.500164    ,1.42483e-05 ,0.500164    ,1.42483e-05
0.5  ,0.1 ,     1 ,     64 ,      1 ,             1 ,1.01901     ,0.216311    ,1.01901     ,0.216311
0.5  ,0.1 ,     2 ,      2 ,      0 ,             0 ,0.051594    ,0.100044    ,0.051594    ,0.100044
0.5  ,0.1 ,     2 ,      2 ,      0 ,             1 ,0.124717    ,0.127636    ,0.124717    ,0.127636
0.5  ,0.1 ,     2 ,      2 ,      1 ,             0 ,0.101656    ,0.199548    ,0.101656    ,0.199548
0.5  ,0.1 ,     2 ,      2 ,      1 ,             1 ,0.114525    ,0.135711    ,0.114525    ,0.135711
0.5  ,0.1 ,     2 ,      4 ,      0 ,             0 ,0.000691916 ,0.000226849 ,0.000691916 ,0.000226849
0.5  ,0.1 ,     2 ,      4 ,      0 ,             1 ,0.0310705   ,0.0057413   ,0.0310705   ,0.0057413
0.5  ,0.1 ,     2 ,      4 ,      1 ,             0 ,0.00165111  ,0.00126758  ,0.00165111  ,0.00126758
0.5  ,0.1 ,     2 ,      4 ,      1 ,             1 ,0.0327346   ,0.00611762  ,0.0327346   ,0.00611762
0.5  ,0.1 ,     2 ,      8 ,      0 ,             0 ,0.000387468 ,6.8102e-05  ,0.000387468 ,6.8102e-05
0.5  ,0.1 ,     2 ,      8 ,      0 ,             1 ,0.0217825   ,0.00281323  ,0.0217825   ,0.00281323
0.5  ,0.1 ,     2 ,      8 ,      1 ,             0 ,0.000446713 ,0.000162558 ,0.000446713 ,0.000162558
0.5  ,0.1 ,     2 ,      8 ,      1 ,             1 ,0.0220923   ,0.00374329  ,0.0220923   ,0.00374329
0.5  ,0.1 ,     2 ,     16 ,      0 ,             0 ,0.000383271 ,0.000126797 ,0.000383271 ,0.000126797
0.5  ,0.1 ,     2 ,     16 ,      0 ,             1 ,0.0200827   ,0.00235424  ,0.0200827   ,0.00235424
0.5  ,0.1 ,     2 ,     16 ,      1 ,             0 ,0.000474076 ,0.000151143 ,0.000474076 ,0.000151143
0.5  ,0.1 ,     2 ,     16 ,      1 ,             1 ,0.0212521   ,0.00254406  ,0.0212521   ,0.00254406
0.5  ,0.1 ,     2 ,     32 ,      0 ,             0 ,0.000307626 ,5.06277e-05 ,0.000307626 ,5.06277e-05
0.5  ,0.1 ,     2 ,     32 ,      0 ,             1 ,0.0173224   ,0.000611203 ,0.0173224   ,0.000611203
0.5  ,0.1 ,     2 ,     32 ,      1 ,             0 ,0.000303546 ,3.30232e-05 ,0.000303546 ,3.30232e-05
0.5  ,0.1 ,     2 ,     32 ,      1 ,             1 ,0.18254     ,0.33169     ,0.18254     ,0.33169
0.5  ,0.1 ,     2 ,     64 ,      0 ,             0 ,0.000210645 ,5.89157e-06 ,0.000210645 ,5.89157e-06
0.5  ,0.1 ,     2 ,     64 ,      0 ,             1 ,0.0131949   ,0.000336792 ,0.0131949   ,0.000336792
0.5  ,0.1 ,     2 ,     64 ,      1 ,             0 ,0.000212705 ,7.11865e-06 ,0.000212705 ,7.11865e-06
0.5  ,0.1 ,     2 ,     64 ,      1 ,             1 ,0.3914      ,0.463658    ,0.3914      ,0.463658
0.5  ,0.1 ,     3 ,      2 ,      0 ,             0 ,0.26831     ,0.223271    ,0.26831     ,0.223271
0.5  ,0.1 ,     3 ,      2 ,      0 ,             1 ,0.635684    ,0.0781944   ,0.635684    ,0.0781944
0.5  ,0.1 ,     3 ,      2 ,      1 ,             0 ,0.483015    ,0.0267987   ,0.483015    ,0.0267987
0.5  ,0.1 ,     3 ,      2 ,      1 ,             1 ,0.692987    ,0.00040177  ,0.692987    ,0.00040177
